Loc,Item,Plant Name,CAT,,,,,,,,,UPC#,,,,,,,,,,,,,
160000,06545M,PINUS MUGO PUMILIO,CON,,,,,,,,,014949654569,,,,,,,,,,,,,
160000,051175,PINUS MUGO SLOWMOUND,CON,,,,,,,,,014949362167,,,,,,,,,,,,,
160000,065465,PINUS NIGRA,CON,,,,,,,,,014949654651,,,,,,,,,,,,,
160000,049135,PINUS NIGRA FRANK - ZONE 4 LIKELY,CON,,,,,,,,,014949267226,,,,,,,,,,,,,
160000,019415,PINUS NIGRA OREGON GREEN,CON,,,,,,,,,,,,,,,,,,,,,,
160000,065485,PINUS STROBUS,CON,,,,,,,,,014949654859,,,,,,,,,,,,,
160000,049115,PINUS STROBUS BLUE SHAG,CON,,,,,,,,,014949267202,,,,,,,,,,,,,
160000,065495,PINUS STROBUS NANA,CON,,,,,,,,,,,,,,,,,,,,,,
160000,049605,PINUS STROBUS TINY KURLS,CON,,,,,,,,,014949342800,,,,,,,,,,,,,
160000,065525,PINUS SYL FRENCH BLUE,CON,,,,,,,,,014949655252,,,,,,,,,,,,,
160000,065535,PINUS SYL GLAUCA NANA,CON,,,,,,,,,014949655351,,,,,,,,,,,,,
160000,065535PP,PINUS SYL GLAUCA NANA,CON,,,,,,,,,,,,,,,,,,,,,,
160000,049145,PINUS SYL GLOBOSA VIRIDIS,CON,,,,,,,,,014949267233,,,,,,,,,,,,,
160000,020981,PLATYCODON GR ZWERG,PRN,,,,,,,,,014949023419,,,,,,,,,,,,,
160000,036561,POLE STAIRWAY TO HEAVEN P15187,PRN,,,,,,,,,014949213230,,,,,,,,,,,,,
160000,065361,POLEMONIUM BRISE D'ANJOU P9781,PRN,,,,,,,,,014949653616,,,,,,,,,,,,,
160000,015161,POLYGONATUM FAL VARIEGATUM,PRN,,,,,,,,,,,,,,,,,,,,,,
160000,018315,POPULUS TREMULA ERECTA,TRE,,,,,,,,,014949007969,,,,,,,,,,,,,
160000,066691,POTENTILLA ABBOTSWOOD,DCS,,,,,,,,,014949666913,,,,,,,,,,,,,
160000,066692,POTENTILLA ABBOTSWOOD,DCS,,,,,,,,,014949666920,,,,,,,,,,,,,
160000,066781,POTENTILLA FROSTY R P10987,DCS,,,,,,,,,014949667811,,,,,,,,,,,,,
160000,066782,POTENTILLA FROSTY R P10987,DCS,,,,,,,,,014949667828,,,,,,,,,,,,,
160000,066801,POTENTILLA GOLD STAR,DCS,,,,,,,,,014949668016,,,,,,,,,,,,,
160000,066802,POTENTILLA GOLD STAR,DCS,,,,,,,,,014949668023,,,,,,,,,,,,,
160000,066681,POTENTILLA GOLDFINGER,DCS,,,,,,,,,014949666814,,,,,,,,,,,,,
160000,066682,POTENTILLA GOLDFINGER,DCS,,,,,,,,,,,,,,,,,,,,,,
160000,066685,POTENTILLA GOLDFINGER,DCS,,,,,,,,,,,,,,,,,,,,,,
160000,086651,POTENTILLA PINK BEAUTY P9874,DCS,,,,,,,,,014949866511,,,,,,,,,,,,,
160000,086652,POTENTILLA PINK BEAUTY P9874,DCS,,,,,,,,,014949866528,,,,,,,,,,,,,
160000,066771,POTENTILLA RED ACE,DCS,,,,,,,,,014949667712,,,,,,,,,,,,,
160000,066772,POTENTILLA RED ACE,DCS,,,,,,,,,014949667729,,,,,,,,,,,,,
160000,066741,POTENTILLA SUNSET,DCS,,,,,,,,,014949667415,,,,,,,,,,,,,
160000,066742,POTENTILLA SUNSET,DCS,,,,,,,,,014949667422,,,,,,,,,,,,,
160000,412841,POTENTILLA TWINKLING STAR,PRN,,,,,,,,,014949425213,,,,,,,,,,,,,
160000,066835,PRUNUS CER KRAUTER VESUVIUS,TRE,,,,,,,,,,,,,,,,,,,,,,
160000,031815,PRUNUS CRMSON POINTE TM P19564,TRE,,,,,,,,,014949218686,,,,,,,,,,,,,
160000,066955,PRUNUS PEN PLENO ROSEA,TRE,,,,,,,,,014949669556,,,,,,,,,,,,,
160000,06695M,PRUNUS PEN PLENO ROSEA,TRE,,,,,,,,,014949034866,,,,,,,,,,,,,
160000,066915,PRUNUS SER KWANZAN,TRE,,,,,,,,,,,,,,,,,,,,,,
160000,081785,PRUNUS VIR CANADA RED,TRE,,,,,,,,,014949375082,,,,,,,,,,,,,
170000,06167MT,PRUNUS X BEAUTY PLUM,TRE,,,,,,,,,014949314579,,,,,,,,,,,,,
170000,066875,PRUNUS X CISTENA,DCS,,,,,,,,,,,,,,,,,,,,,,
160000,066935ST,PRUNUS X SNOW FOUNTAIN TM,TRE,,,,,,,,,,,,,,,,,,,,,,
160000,066985,PRUNUS X YEDOENSIS AKEBONO,TRE,,,,,,,,,014949669853,,,,,,,,,,,,,
160000,084701,PULMONARIA DE VROOMAN'S PRIDE,PRN,,,,,,,,,014949373187,,,,,,,,,,,,,
160000,011061,PULMONARIA RASP SPLASH PP12138,PRN,,,,,,,,,014949002032,,,,,,,,,,,,,
160000,035611,PULMONARIA TREVI FOUNTN P13047,PRN,,,,,,,,,014949208168,,,,,,,,,,,,,
160000,069455,QUERCUS PALUSTRIS,TRE,,,,,,,,,014949694558,,,,,,,,,,,,,
160000,069255,QUERCUS RUBRA,TRE,,,,,,,,,,,,,,,,,,,,,,
170000,069711,RATIBIDA COLUMNIFERA,PRN,,,,,,,,,,,,,,,,,,,,,,
160000,020791S,RHAMNUS FRA FINELINE R PP14791,DCS,,,,,,,,,014949337912,,,,,,,,,,,,,
160000,020792S,RHAMNUS FRA FINELINE R PP14791,DCS,,,,,,,,,,,,,,,,,,,,,,
160000,020795,RHAMNUS FRA FINELINE R PP14791,DCS,,,,,,,,,014949059302,,,,,,,,,,,,,
160000,009401,RHOD (H-1) ENGLISH ROSEUM,RHO,,,,,,,,,014949094013,,,,,,,,,,,,,
160000,018015,RHOD (H-1) HAAGA,RHO,,,,,,,,,014949101773,,,,,,,,,,,,,
160000,016222,RHOD (H-1) HELLIKKI,RHO,,,,,,,,,014949162224,,,,,,,,,,,,,
160000,016235,RHOD (H-1) HELSINKI UNIVERSITY,RHO,,,,,,,,,014949162354,,,,,,,,,,,,,
160000,009485,RHOD (H-1) IGNATIUS SARGENT,RHO,,,,,,,,,014949094853,,,,,,,,,,,,,
160000,009735,RHOD (H-1) NORMANDY,RHO,,,,,,,,,014949097359,,,,,,,,,,,,,
160000,009752,RHOD (H-1) NOVA ZEMBLA,RHO,,,,,,,,,,,,,,,,,,,,,,
160000,009801,RHOD (H-1) P.J.M.,RHO,,,,,,,,,014949098011,,,,,,,,,,,,,
160000,009805,RHOD (H-1) P.J.M.,RHO,,,,,,,,,,,,,,,,,,,,,,
160000,009971,RHOD (H-1) PURPLE GEM,RHO,,,,,,,,,014949099711,,,,,,,,,,,,,
160000,009972,RHOD (H-1) PURPLE GEM,RHO,,,,,,,,,014949099728,,,,,,,,,,,,,
160000,010051,RHOD (H-1) RAMAPO,RHO,,,,,,,,,014949100516,,,,,,,,,,,,,
160000,010052,RHOD (H-1) RAMAPO,RHO,,,,,,,,,,,,,,,,,,,,,,
160000,010055,RHOD (H-1) RAMAPO,RHO,,,,,,,,,014949100554,,,,,,,,,,,,,
160000,010155,RHOD (H-1) ROSEUM ELEGANS,RHO,,,,,,,,,,,,,,,,,,,,,,
160000,019762,RHOD (H-1) RTR FIRESTORM,RHO,,,,,,,,,,,,,,,,,,,,,,
160000,019772,RHOD (H-1) RTR HOOPLA,RHO,,,,,,,,,014949019894,,,,,,,,,,,,,
160000,019775,RHOD (H-1) RTR HOOPLA,RHO,,,,,,,,,014949020036,,,,,,,,,,,,,
160000,020195,RHOD (H-1) RTR MARCH MADNESS,RHO,,,,,,,,,014949021514,,,,,,,,,,,,,
160000,019742,RHOD (H-1) RTR SLAM DUNK,RHO,,,,,,,,,014949019771,,,,,,,,,,,,,
160000,069891,RHUS AROMATICA GRO-LOW,DCS,,,,,,,,,014949698914,,,,,,,,,,,,,
160000,069892,RHUS AROMATICA GRO-LOW,DCS,,,,,,,,,014949045749,,,,,,,,,,,,,
160000,069895,RHUS AROMATICA GRO-LOW,DCS,,,,,,,,,014949698952,,,,,,,,,,,,,
170000,058141,RIBES HERTELLUM PIXWELL,DCS,,,,,,,,,014949311431,,,,,,,,,,,,,
170000,058142,RIBES HERTELLUM PIXWELL,DCS,,,,,,,,,014949318447,,,,,,,,,,,,,
170000,068251,RIBES RUBRUM RED LAKE,DCS,,,,,,,,,014949360033,,,,,,,,,,,,,
170000,036292,ROSA FLWR CAR R AMBER PPAF,ROS,,,,,,,,,014949211762,,,,,,,,,,,,,
160000,036292,ROSA FLWR CAR R AMBER PPAF,ROS,,,,,,,,,014949211762,,,,,,,,,,,,,
170000,036295PT,ROSA FLWR CAR R AMBER PPAF,ROS,,,,,,,,,014949283868,,,,,,,,,,,,,
170000,069292,ROSA FLWR CAR R APLBLSM P10239,ROS,,,,,,,,,014949692929,,,,,,,,,,,,,
160000,069292,ROSA FLWR CAR R APLBLSM P10239,ROS,,,,,,,,,014949692929,,,,,,,,,,,,,
170000,069782,ROSA FLWR CAR R PINK,ROS,,,,,,,,,014949697825,,,,,,,,,,,,,
160000,069782,ROSA FLWR CAR R PINK,ROS,,,,,,,,,014949697825,,,,,,,,,,,,,
170000,069785PT,ROSA FLWR CAR R PINK,ROS,,,,,,,,,,,,,,,,,,,,,,
170000,036382,ROSA FLWR CAR R PNK SUP P16276,ROS,,,,,,,,,,,,,,,,,,,,,,
160000,036382,ROSA FLWR CAR R PNK SUP P16276,ROS,,,,,,,,,014949212547,,,,,,,,,,,,,
170000,036385PT,ROSA FLWR CAR R PNK SUP P16276,ROS,,,,,,,,,014949288405,,,,,,,,,,,,,
170000,071602,ROSA FLWR CAR R RED P11308,ROS,,,,,,,,,014949716021,,,,,,,,,,,,,
160000,071602,ROSA FLWR CAR R RED P11308,ROS,,,,,,,,,014949716021,,,,,,,,,,,,,
170000,071605PT,ROSA FLWR CAR R RED P11308,ROS,,,,,,,,,014949716151,,,,,,,,,,,,,
170000,018242,ROSA FLWR CAR R YELLOW PP13869,ROS,,,,,,,,,014949011010,,,,,,,,,,,,,
160000,018242,ROSA FLWR CAR R YELLOW PP13869,ROS,,,,,,,,,014949011010,,,,,,,,,,,,,
170000,018245PT,ROSA FLWR CAR R YELLOW PP13869,ROS,,,,,,,,,014949062814,,,,,,,,,,,,,
170000,042822S,ROSA KNCK OUT R DBL PNK P18507,ROS,,,,,,,,,014949370209,,,,,,,,,,,,,
170000,030902S,ROSA KNCK OUT R DBL RD P16202,ROS,,,,,,,,,,,,,,,,,,,,,,
160000,030902S,ROSA KNCK OUT R DBL RD P16202,ROS,,,,,,,,,,,,,,,,,,,,,,
170000,030905,ROSA KNCK OUT R DBL RD P16202,ROS,,,,,,,,,,,,,,,,,,,,,,
170000,030905PT,ROSA KNCK OUT R DBL RD P16202,ROS,,,,,,,,,014949192337,,,,,,,,,,,,,
170000,011622S,ROSA KNCK OUT R P11836 (RED),ROS,,,,,,,,,014949370216,,,,,,,,,,,,,
170000,011625,ROSA KNCK OUT R P11836 (RED),ROS,,,,,,,,,014949116258,,,,,,,,,,,,,
170000,011625PT,ROSA KNCK OUT R P11836 (RED),ROS,,,,,,,,,,,,,,,,,,,,,,
170000,022152S,ROSA KNCK OUT R P15070 (PINK),ROS,,,,,,,,,,,,,,,,,,,,,,
160000,080722S,ROSA OSO EASY R MNGO SALSA PAF,ROS,,,,,,,,,014949359662,,,,,,,,,,,,,
160000,074982S,ROSA OSO EASY R PAPRIKA PPAF,ROS,,,,,,,,,014949348857,,,,,,,,,,,,,
170000,090791ST,ROSA-CL-CECILE BRUNNER,ROS,,,,,,,,,014949907917,,,,,,,,,,,,,
160000,090791ST,ROSA-CL-CECILE BRUNNER,ROS,,,,,,,,,014949907917,,,,,,,,,,,,,
170000,090795ST,ROSA-CL-CECILE BRUNNER,ROS,,,,,,,,,014949907955,,,,,,,,,,,,,
160000,090795ST,ROSA-CL-CECILE BRUNNER,ROS,,,,,,,,,014949907955,,,,,,,,,,,,,
170000,075415ST,ROSA-CL-SKY'S THE LIMIT TM PAF,ROS,,,,,,,,,014949361627,,,,,,,,,,,,,
160000,058912,ROSA-CL-WILLIAM BAFFIN,ROS,,,,,,,,,014949327272,,,,,,,,,,,,,
170000,058915ST,ROSA-CL-WILLIAM BAFFIN,ROS,,,,,,,,,,,,,,,,,,,,,,
170000,070341,RUBUS CANBY RED RASPBERRY,DCS,,,,,,,,,014949703410,,,,,,,,,,,,,
160000,070341,RUBUS CANBY RED RASPBERRY,DCS,,,,,,,,,014949703410,,,,,,,,,,,,,
160000,070341S,RUBUS CANBY RED RASPBERRY,DCS,,,,,,,,,014949264904,,,,,,,,,,,,,
170000,070345,RUBUS CANBY RED RASPBERRY,DCS,,,,,,,,,,,,,,,,,,,,,,
170000,070041,RUBUS HERITAGE RASPBERRY,DCS,,,,,,,,,014949779613,,,,,,,,,,,,,
170000,406432,RUBUS IDAEUS JEWEL BLK RASPBRY,DCS,,,,,,,,,014949398210,,,,,,,,,,,,,
170000,067841,RUBUS IDEAUS FALL GOLD RASPBRY,DCS,,,,,,,,,014949327128,,,,,,,,,,,,,
160000,067841S,RUBUS IDEAUS FALL GOLD RASPBRY,DCS,,,,,,,,,014949324158,,,,,,,,,,,,,
170000,067845,RUBUS IDEAUS FALL GOLD RASPBRY,DCS,,,,,,,,,014949327142,,,,,,,,,,,,,
160000,070061,RUBUS INDIAN SUMMER RASPBERRY,DCS,,,,,,,,,014949779712,,,,,,,,,,,,,
160000,070061S,RUBUS INDIAN SUMMER RASPBERRY,DCS,,,,,,,,,014949264911,,,,,,,,,,,,,
170000,067871,RUBUS PRIME-JIM R BKBRY P16989,DCS,,,,,,,,,014949330371,,,,,,,,,,,,,
160000,067871,RUBUS PRIME-JIM R BKBRY P16989,DCS,,,,,,,,,014949330371,,,,,,,,,,,,,
160000,067871S,RUBUS PRIME-JIM R BKBRY P16989,DCS,,,,,,,,,014949324172,,,,,,,,,,,,,
170000,070081,RUBUS WILLAMETTE RASPBERRY,DCS,,,,,,,,,014949700815,,,,,,,,,,,,,
160000,071011,RUDBECKIA FULGIDA GOLDSTURM,PRN,,,,,,,,,014949782118,,,,,,,,,,,,,
160000,070465,SALIX CAP KILMARNOCK(S C PEND),TRE,,,,,,,,,014949704653,,,,,,,,,,,,,
160000,039491,SALIX INTEGRA FLAMINGO PP17490,DCS,,,,,,,,,014949422502,,,,,,,,,,,,,
160000,039492,SALIX INTEGRA FLAMINGO PP17490,DCS,,,,,,,,,014949227244,,,,,,,,,,,,,
160000,039495,SALIX INTEGRA FLAMINGO PP17490,DCS,,,,,,,,,014949227251,,,,,,,,,,,,,
160000,070611,SALIX INTEGRA HAKURO NISHIKI,DCS,,,,,,,,,014949706114,,,,,,,,,,,,,
160000,070615,SALIX INTEGRA HAKURO NISHIKI,DCS,,,,,,,,,014949706152,,,,,,,,,,,,,
160000,070615PT,SALIX INTEGRA HAKURO NISHIKI,DCS,,,,,,,,,,,,,,,,,,,,,,
160000,086701,SALIX PURPUREA CANYON BLUE,DCS,,,,,,,,,,,,,,,,,,,,,,
160000,086705,SALIX PURPUREA CANYON BLUE,DCS,,,,,,,,,014949867051,,,,,,,,,,,,,
170000,412691,SALVIA NEM BLUE MARVEL PPAF,PRN,,,,,,,,,014949424773,,,,,,,,,,,,,
160000,412691,SALVIA NEM BLUE MARVEL PPAF,PRN,,,,,,,,,014949424773,,,,,,,,,,,,,
160000,019541,SALVIA NEM MARCUS R PP13322,PRN,,,,,,,,,014949052136,,,,,,,,,,,,,
170000,019542,SALVIA NEM MARCUS R PP13322,PRN,,,,,,,,,014949359457,,,,,,,,,,,,,
170000,020411,SALVIA NEMOROSA CARADONNA,PRN,,,,,,,,,014949021996,,,,,,,,,,,,,
160000,020411,SALVIA NEMOROSA CARADONNA,PRN,,,,,,,,,014949021996,,,,,,,,,,,,,
170000,020412,SALVIA NEMOROSA CARADONNA,PRN,,,,,,,,,014949212011,,,,,,,,,,,,,
170000,070591,SALVIA NEMOROSA EAST FRIESLAND,PRN,,,,,,,,,014949705919,,,,,,,,,,,,,
160000,070591,SALVIA NEMOROSA EAST FRIESLAND,PRN,,,,,,,,,014949705919,,,,,,,,,,,,,
170000,070592,SALVIA NEMOROSA EAST FRIESLAND,PRN,,,,,,,,,014949046173,,,,,,,,,,,,,
160000,044341,SALVIA SENSATION RSE TM P18230,PRN,,,,,,,,,014949233443,,,,,,,,,,,,,
170000,407941,SALVIA SNSATION R DEEP ROS PAF,PRN,,,,,,,,,,,,,,,,,,,,,,
160000,407941,SALVIA SNSATION R DEEP ROS PAF,PRN,,,,,,,,,014949420041,,,,,,,,,,,,,
170000,400271,SALVIA SNSATION R SKY BLUE PAF,PRN,,,,,,,,,,,,,,,,,,,,,,
160000,400271,SALVIA SNSATION R SKY BLUE PAF,PRN,,,,,,,,,014949382608,,,,,,,,,,,,,
160000,070261,SALVIA X SYL MAY NIGHT,PRN,,,,,,,,,014949787014,,,,,,,,,,,,,
160000,070264PTC,SALVIA X SYL MAY NIGHT,PRN,,,,,,,,,014949051108,,,,,,,,,,,,,
160000,030321,SALVIA X SYL SNOW HILL,PRN,,,,,,,,,014949067635,,,,,,,,,,,,,
160000,035942S,SAMBUCUS BLACK LACE TM PP15575,DCS,,,,,,,,,,,,,,,,,,,,,,
160000,035945,SAMBUCUS BLACK LACE TM PP15575,DCS,,,,,,,,,014949349342,,,,,,,,,,,,,
160000,019992S,SAMBUCUS BLK BEAUTY TM PP12305,DCS,,,,,,,,,014949337479,,,,,,,,,,,,,
160000,019995,SAMBUCUS BLK BEAUTY TM PP12305,DCS,,,,,,,,,014949020999,,,,,,,,,,,,,
160000,070971,SCABIOSA COL BUTTERFLY BLUE,PRN,,,,,,,,,014949785515,,,,,,,,,,,,,
160000,088961,SCABIOSA COL GIGA TM BLUE,PRN,,,,,,,,,014949423370,,,,,,,,,,,,,
160000,071661,SCABIOSA COL PINK MIST,PRN,,,,,,,,,014949002704,,,,,,,,,,,,,
160000,06501UT,SEDUM ACRE,PRN,,,,,,,,,014949309759,,,,,,,,,,,,,
160000,06500UT,SEDUM ALB C BABY TEARS,PRN,,,,,,,,,014949309742,,,,,,,,,,,,,
160000,03026UT,SEDUM ALB CORAL CARPET,PRN,,,,,,,,,014949281932,,,,,,,,,,,,,
160000,029141,SEDUM BLUE SPRUCE,PRN,,,,,,,,,014949276334,,,,,,,,,,,,,
170000,070941,SEDUM BRONZE CARPET,PRN,,,,,,,,,014949709412,,,,,,,,,,,,,
160000,070941,SEDUM BRONZE CARPET,PRN,,,,,,,,,014949709412,,,,,,,,,,,,,
160000,07094UT,SEDUM BRONZE CARPET,PRN,,,,,,,,,014949007952,,,,,,,,,,,,,
170000,054641,SEDUM CRYSTAL PINK PPAF,PRN,,,,,,,,,014949333921,,,,,,,,,,,,,
160000,054641,SEDUM CRYSTAL PINK PPAF,PRN,,,,,,,,,014949333921,,,,,,,,,,,,,
160000,03028UT,SEDUM DRAGON'S BLOOD,PRN,,,,,,,,,014949067574,,,,,,,,,,,,,
160000,092351,SEDUM ELSIE GOLD PP20368,PRN,,,,,,,,,014949383698,,,,,,,,,,,,,
170000,011811,SEDUM FROSTY MORN,PRN,,,,,,,,,014949008447,,,,,,,,,,,,,
170000,068671,SEDUM HISPANICUM,PRN,,,,,,,,,014949326879,,,,,,,,,,,,,
170000,011821,SEDUM JOHN CREECH,PRN,,,,,,,,,014949326206,,,,,,,,,,,,,
170000,044871,SEDUM RUP ANGELINA PPAF,PRN,,,,,,,,,014949314272,,,,,,,,,,,,,
160000,044871,SEDUM RUP ANGELINA PPAF,PRN,,,,,,,,,,,,,,,,,,,,,,
160000,04487UT,SEDUM RUP ANGELINA PPAF,PRN,,,,,,,,,014949304877,,,,,,,,,,,,,
170000,06368UT,SEDUM SIEBOLDII,PRN,,,,,,,,,014949322420,,,,,,,,,,,,,
160000,06368UT,SEDUM SIEBOLDII,PRN,,,,,,,,,014949322420,,,,,,,,,,,,,
160000,035171,SEDUM SPURIUM VOODOO,PRN,,,,,,,,,014949206010,,,,,,,,,,,,,
160000,03517UT,SEDUM SPURIUM VOODOO,PRN,,,,,,,,,014949419526,,,,,,,,,,,,,
160000,087481,SEDUM SSPKLR R CHERRY TART PAF,PRN,,,,,,,,,014949369760,,,,,,,,,,,,,
160000,08748UT,SEDUM SSPKLR R CHERRY TART PAF,PRN,,,,,,,,,014949369777,,,,,,,,,,,,,
160000,41272UT,SEDUM SSPKLR R FIRE CRACKR PAF,PRN,,,,,,,,,014949424919,,,,,,,,,,,,,
160000,007331,SEDUM SSPRKLR R DZLBRY PP22457,PRN,,,,,,,,,014949378991,,,,,,,,,,,,,
160000,00733UT,SEDUM SSPRKLR R DZLBRY PP22457,PRN,,,,,,,,,014949370384,,,,,,,,,,,,,
160000,007301,SEDUM SSPRKLR R LIME ZNGR PPAF,PRN,,,,,,,,,014949409237,,,,,,,,,,,,,
160000,00730UT,SEDUM SSPRKLR R LIME ZNGR PPAF,PRN,,,,,,,,,014949372432,,,,,,,,,,,,,
160000,046311,SEDUM STRAWBERRIES & CREAM,PRN,,,,,,,,,014949240564,,,,,,,,,,,,,
160000,039011,SEDUM TELEPHIUM RUP HAB GRAY,PRN,,,,,,,,,014949226308,,,,,,,,,,,,,
160000,07073UT,SEDUM TRICOLOR,PRN,,,,,,,,,014949046289,,,,,,,,,,,,,
170000,070911,SEDUM VERA JAMESON,PRN,,,,,,,,,014949709115,,,,,,,,,,,,,
160000,070911,SEDUM VERA JAMESON,PRN,,,,,,,,,014949709115,,,,,,,,,,,,,
170000,057161,SEDUM X AUTUMN CHARM PP14421,PRN,,,,,,,,,014949290774,,,,,,,,,,,,,
160000,057161,SEDUM X AUTUMN CHARM PP14421,PRN,,,,,,,,,014949290774,,,,,,,,,,,,,
170000,025041,SEDUM X AUTUMN FIRE,PRN,,,,,,,,,014949049969,,,,,,,,,,,,,
160000,025041,SEDUM X AUTUMN FIRE,PRN,,,,,,,,,014949049969,,,,,,,,,,,,,
170000,070741,SEDUM X AUTUMN JOY,PRN,,,,,,,,,014949707418,,,,,,,,,,,,,
160000,070741,SEDUM X AUTUMN JOY,PRN,,,,,,,,,014949707418,,,,,,,,,,,,,
170000,069971,SEMPERVIVUM ARACH RED COBWEB,PRN,,,,,,,,,014949328620,,,,,,,,,,,,,
170000,065591,SEMPERVIVUM BLACK,PRN,,,,,,,,,014949337431,,,,,,,,,,,,,
170000,065601,SEMPERVIVUM GREEN WHEEL,PRN,,,,,,,,,014949321423,,,,,,,,,,,,,
160000,06560UT,SEMPERVIVUM GREEN WHEEL,PRN,,,,,,,,,014949309315,,,,,,,,,,,,,
170000,065611,SEMPERVIVUM KREBS DES ROSE,PRN,,,,,,,,,014949321430,,,,,,,,,,,,,
160000,04491UT,SEMPERVIVUM RUBIKON,PRN,,,,,,,,,014949249864,,,,,,,,,,,,,
160000,056961,SEMPERVIVUM RUBY HEARTS,PRN,,,,,,,,,014949361658,,,,,,,,,,,,,
160000,05696UT,SEMPERVIVUM RUBY HEARTS,PRN,,,,,,,,,014949356814,,,,,,,,,,,,,
170000,070011,SEMPERVIVUM SILVER KING,PRN,,,,,,,,,014949328651,,,,,,,,,,,,,
160000,071031,SOLIDAGO CROWN OF RAYS,PRN,,,,,,,,,014949786314,,,,,,,,,,,,,
160000,094752,SORBARIA SORB SEM PP16336,DCS,,,,,,,,,014949422557,,,,,,,,,,,,,
160000,071185,SORBUS HUPEHEN CORAL FIRE TM,TRE,,,,,,,,,014949711859,,,,,,,,,,,,,
160000,075012S,SPIRAEA DBLPLAY R ARTIST PPAF,DCS,,,,,,,,,014949349359,,,,,,,,,,,,,
160000,075032S,SPIRAEA DBLPLAY R BGBNG P21588,DCS,,,,,,,,,014949349373,,,,,,,,,,,,,
160000,408162S,SPIRAEA DBLPLAY R BL KZO TMPAF,DCS,,,,,,,,,,,,,,,,,,,,,,
160000,075021S,SPIRAEA DBLPLAY R GOLD PPAF,DCS,,,,,,,,,,,,,,,,,,,,,,
160000,075022S,SPIRAEA DBLPLAY R GOLD PPAF,DCS,,,,,,,,,014949349366,,,,,,,,,,,,,
160000,071251,SPIRAEA JAP LITTLE PRINCESS,DCS,,,,,,,,,014949712511,,,,,,,,,,,,,
160000,071252,SPIRAEA JAP LITTLE PRINCESS,DCS,,,,,,,,,014949712528,,,,,,,,,,,,,
160000,071571,SPIRAEA JAP MAGIC CARPET P9363,DCS,,,,,,,,,014949715710,,,,,,,,,,,,,
160000,071572,SPIRAEA JAP MAGIC CARPET P9363,DCS,,,,,,,,,014949715727,,,,,,,,,,,,,
160000,071581,SPIRAEA JAP NEON FLASH,DCS,,,,,,,,,014949715819,,,,,,,,,,,,,
160000,071582,SPIRAEA JAP NEON FLASH,DCS,,,,,,,,,014949715826,,,,,,,,,,,,,
160000,071585,SPIRAEA JAP NEON FLASH,DCS,,,,,,,,,014949715857,,,,,,,,,,,,,
160000,071281,SPIRAEA JAP SHIROBANA,DCS,,,,,,,,,014949712818,,,,,,,,,,,,,
160000,071285,SPIRAEA JAP SHIROBANA,DCS,,,,,,,,,014949712856,,,,,,,,,,,,,
160000,071301,SPIRAEA NIPPON SNOWMOUND,DCS,,,,,,,,,014949713013,,,,,,,,,,,,,
160000,071302,SPIRAEA NIPPON SNOWMOUND,DCS,,,,,,,,,014949713020,,,,,,,,,,,,,
160000,071305,SPIRAEA NIPPON SNOWMOUND,DCS,,,,,,,,,014949713051,,,,,,,,,,,,,
160000,071151,SPIRAEA X ANTHONY WATERER,DCS,,,,,,,,,014949711514,,,,,,,,,,,,,
160000,071152,SPIRAEA X ANTHONY WATERER,DCS,,,,,,,,,014949711521,,,,,,,,,,,,,
160000,071155,SPIRAEA X ANTHONY WATERER,DCS,,,,,,,,,014949711552,,,,,,,,,,,,,
160000,071171,SPIRAEA X GOLDFLAME,DCS,,,,,,,,,,,,,,,,,,,,,,
160000,071172,SPIRAEA X GOLDFLAME,DCS,,,,,,,,,014949711729,,,,,,,,,,,,,
160000,071175,SPIRAEA X GOLDFLAME,DCS,,,,,,,,,014949711750,,,,,,,,,,,,,
160000,071231,SPIRAEA X LIMEMOUND R,DCS,,,,,,,,,,,,,,,,,,,,,,
160000,071232,SPIRAEA X LIMEMOUND R,DCS,,,,,,,,,,,,,,,,,,,,,,
160000,071235,SPIRAEA X LIMEMOUND R,DCS,,,,,,,,,014949712351,,,,,,,,,,,,,
170000,071612,SPIRAEA X VAN RENAISSANCE,DCS,,,,,,,,,014949785621,,,,,,,,,,,,,
160000,012091,STACHYS BIG EARS,PRN,,,,,,,,,014949307991,,,,,,,,,,,,,
160000,012111,STACHYS SILVER CARPET,PRN,,,,,,,,,014949050811,,,,,,,,,,,,,
160000,017675,SYMPH CHARMNG FANTSY TM P13204,DCS,,,,,,,,,014949030547,,,,,,,,,,,,,
160000,017695,SYMPH SCARLET PEARL PP13244,DCS,,,,,,,,,,,,,,,,,,,,,,
160000,086431S,SYRINGA BLOOMERNG R DK PPL PAF,DCS,,,,,,,,,014949373002,,,,,,,,,,,,,
160000,086432S,SYRINGA BLOOMERNG R DK PPL PAF,DCS,,,,,,,,,014949373026,,,,,,,,,,,,,
160000,086435,SYRINGA BLOOMERNG R DK PPL PAF,DCS,,,,,,,,,014949373033,,,,,,,,,,,,,
160000,406801S,SYRINGA BLOOMERNG R PNK PRFM,DCS,,,,,,,,,014949420591,,,,,,,,,,,,,
160000,406802S,SYRINGA BLOOMERNG R PNK PRFM,DCS,,,,,,,,,014949420607,,,,,,,,,,,,,
160000,074681S,SYRINGA BLOOMERNG R PUR P20575,DCS,,,,,,,,,014949336632,,,,,,,,,,,,,
160000,071972,SYRINGA PATULA,DCS,,,,,,,,,014949719725,,,,,,,,,,,,,
