Branch,Item,Description,Category,Shippable,"Open
Now","Rep
Allocation","Rep
Orders","Now Available
For Rep",Price,Code,Future,
160000,038775,HYD MAC MINI PENNY TM PP15744,DCS,592,0,18,0,18,$22.25 ,,,
170000,038775,HYD MAC MINI PENNY TM PP15744,DCS,"3,416",0,135,75,60,$22.25 ,,,
170000,041961,HYD MAC NIKKO BLUE,DCS,"4,175","2,909",0,0,"2,909",$6.50 ,,4/1/2014,
550000,041961,HYD MAC NIKKO BLUE,DCS,"1,537",229,10,0,239,$6.50 ,,5/15/2014,
550000,041962,HYD MAC NIKKO BLUE,DCS,"1,350",174,16,0,190,$14.00 ,,6/1/2014,
170000,041965,HYD MAC NIKKO BLUE,DCS,"6,800","3,516",40,5,"3,551",$18.75 ,,,
550000,041965,HYD MAC NIKKO BLUE,DCS,"5,908","1,805",181,25,"1,961",$18.75 ,,,
550000,041967,HYD MAC NIKKO BLUE,DCS,182,182,48,0,182,$40.00 ,,4/15/2014,
550000,023751,HYD MAC PENNY MAC,DCS,"2,089",207,0,0,207,$6.50 ,,5/15/2014,
170000,023752,HYD MAC PENNY MAC,DCS,"1,186",270,7,0,277,$15.00 ,,,
550000,023752,HYD MAC PENNY MAC,DCS,"1,110",0,31,50,0,$15.00 ,,4/1/2014,
160000,023755,HYD MAC PENNY MAC,DCS,"1,491",994,6,0,"1,000",$20.25 ,,,
170000,023755,HYD MAC PENNY MAC,DCS,"2,494",29,55,15,69,$20.25 ,,,
550000,023755,HYD MAC PENNY MAC,DCS,"2,308",992,182,45,"1,129",$20.25 ,,4/15/2014,
170000,042071,HYD MAC PINK ELF R (PIA),DCS,"8,988","1,291",30,0,"1,321",$7.00 ,,,
170000,042072,HYD MAC PINK ELF R (PIA),DCS,"16,095",104,467,112,459,$15.25 ,,,
170000,042075,HYD MAC PINK ELF R (PIA),DCS,"2,126",0,72,20,52,$20.25 ,,,
170000,041971,HYD MAC PINK N PRETTY R,DCS,"3,146","1,170",10,0,"1,180",$6.50 ,,4/1/2014,
170000,041975,HYD MAC PINK N PRETTY R,DCS,"2,805",164,21,10,175,$19.25 ,,,
170000,041981,HYD MAC RED N PRETTY R,DCS,"2,712","2,481",10,0,"2,491",$6.50 ,,4/1/2014,
170000,041985,HYD MAC RED N PRETTY R,DCS,"2,743",0,31,20,11,$19.25 ,,,
550000,007445,HYD MAC VARIEGATA,DCS,736,108,31,6,133,$18.75 ,,4/15/2014,
170000,042101,HYD MAC WHITE,DCS,607,46,12,0,58,$6.50 ,,4/1/2014,
170000,042105,HYD MAC WHITE,DCS,997,21,5,0,26,$18.75 ,,,
550000,042015,HYD MIDNIGHT DUCHESS R PP18282,DCS,469,0,7,7,0,$20.25 ,,,
160000,042021,HYD PAN ANGEL'S BLUSH R P10751,DCS,"1,136",480,0,0,480,$6.75 ,,,
160000,042022,HYD PAN ANGEL'S BLUSH R P10751,DCS,"2,532","1,395",15,0,"1,410",$15.25 ,,,
160000,042025,HYD PAN ANGEL'S BLUSH R P10751,DCS,"2,256","1,218",25,10,"1,233",$20.25 ,,,
550000,042025,HYD PAN ANGEL'S BLUSH R P10751,DCS,663,308,0,0,308,$20.25 ,,,
170000,080952S,HYD PAN BOBO R PP22782,DCS,54,0,17,10,7,$16.00 ,,4/1/2014,
550000,089941S,HYD PAN FIRE LIGHT TM PPAF,DCS,207,28,0,0,28,$9.75 ,,5/15/2014,
550000,089945,HYD PAN FIRE LIGHT TM PPAF,DCS,99,99,0,0,99,$22.00 ,,5/15/2014,
160000,024371S,HYD PAN LIMELIGHT PP12874,DCS,791,12,0,0,12,$9.75 ,,,
170000,024371S,HYD PAN LIMELIGHT PP12874,DCS,"1,126",857,0,0,857,$9.75 ,,4/1/2014,
550000,024371S,HYD PAN LIMELIGHT PP12874,DCS,247,55,10,0,65,$9.75 ,,5/15/2014,
160000,024372S,HYD PAN LIMELIGHT PP12874,DCS,"1,432",39,0,0,39,$16.00 ,,,
170000,024372S,HYD PAN LIMELIGHT PP12874,DCS,"4,723","1,366",0,0,"1,366",$16.00 ,,,
550000,024372S,HYD PAN LIMELIGHT PP12874,DCS,"2,987","1,044",35,10,"1,069",$16.00 ,,5/1/2014,
160000,024375,HYD PAN LIMELIGHT PP12874,DCS,239,0,7,0,7,$22.00 ,,,
170000,024375,HYD PAN LIMELIGHT PP12874,DCS,"3,162","3,142",5,10,"3,142",$22.00 ,,4/1/2014,
550000,024375,HYD PAN LIMELIGHT PP12874,DCS,"1,385",147,18,10,155,$22.00 ,,5/1/2014,
160000,029922S,HYD PAN LITTLE LIME PPAF,DCS,"1,698",0,23,0,23,$16.00 ,,,
170000,029922S,HYD PAN LITTLE LIME PPAF,DCS,"4,758",370,35,10,395,$16.00 ,,,
550000,029922S,HYD PAN LITTLE LIME PPAF,DCS,"1,207",115,100,6,209,$16.00 ,,5/1/2014,
160000,074611S,HYD PAN PINKY WINKY TM PP16166,DCS,"1,127",67,0,0,67,$9.75 ,,,
170000,074611S,HYD PAN PINKY WINKY TM PP16166,DCS,"1,978",261,60,30,291,$9.75 ,,,
160000,074612S,HYD PAN PINKY WINKY TM PP16166,DCS,988,13,0,0,13,$16.00 ,,,
550000,074612S,HYD PAN PINKY WINKY TM PP16166,DCS,712,274,13,10,277,$16.00 ,,4/1/2014,
160000,074615,HYD PAN PINKY WINKY TM PP16166,DCS,244,0,5,5,0,$22.00 ,,,
550000,074615,HYD PAN PINKY WINKY TM PP16166,DCS,440,13,44,20,37,$22.00 ,,6/15/2014,
170000,074601S,HYD PAN QUICK FIRE R PP16812,DCS,"1,499",263,0,0,263,$9.75 ,,,
550000,074601S,HYD PAN QUICK FIRE R PP16812,DCS,631,15,10,0,25,$9.75 ,,,
550000,074602S,HYD PAN QUICK FIRE R PP16812,DCS,939,0,6,6,0,$16.00 ,,,
170000,074605,HYD PAN QUICK FIRE R PP16812,DCS,155,0,5,0,5,$22.00 ,,,
550000,074605,HYD PAN QUICK FIRE R PP16812,DCS,723,0,25,0,25,$22.00 ,,,
160000,041941,HYD PAN TARDIVA,DCS,693,358,0,0,358,$6.50 ,,,
160000,041942,HYD PAN TARDIVA,DCS,498,15,0,0,15,$14.00 ,,,
160000,041945,HYD PAN TARDIVA,DCS,631,0,11,0,11,$18.75 ,,,
160000,035015,HYD PET MIRANDA,VIN,548,5,18,0,23,$27.50 ,,,
160000,041701,HYD PETIOLARIS,VIN,"3,892",0,46,46,0,$8.00 ,,,
160000,041702,HYD PETIOLARIS,VIN,"2,887",78,25,40,78,$18.25 ,,5/1/2014,
160000,041705,HYD PETIOLARIS,VIN,"2,805",0,134,65,69,$27.50 ,,,
160000,041705TE,HYD PETIOLARIS,VIN,268,0,30,3,27,$55.00 ,,,
160000,041709,HYD PETIOLARIS,VIN,257,15,40,50,15,$120.00 ,,,
160000,093172,HYD QUER NA73936 MUNCHKIN,DCS,394,0,5,5,0,$15.50 ,,,
160000,042565,HYD QUER PEE WEE,DCS,643,0,3,0,3,$21.00 ,,,
160000,042065,HYD QUER SNOW QUEEN,DCS,"1,059",0,32,5,27,$21.00 ,,,
170000,042045,HYD QUER SNOWFLAKE,DCS,"1,377",0,24,54,0,$21.00 ,,,
170000,042035,HYD SER BLUEBIRD,DCS,"1,077",0,18,0,18,$18.75 ,,,
550000,080961S,HYD SER TUFF STUFF TM PPAF,DCS,405,213,10,0,223,$9.75 ,,5/15/2014,
160000,080962S,HYD SER TUFF STUFF TM PPAF,DCS,"1,443",9,0,10,9,$16.00 ,,,
170000,080962S,HYD SER TUFF STUFF TM PPAF,DCS,382,23,0,0,23,$16.00 ,,4/1/2014,
550000,080962S,HYD SER TUFF STUFF TM PPAF,DCS,"1,102",23,38,10,51,$16.00 ,,4/1/2014,
170000,065381,HYPERICUM AN IGNITE RED P19468,DCS,990,6,0,0,6,$8.00 ,,3/1/2014,
160000,042131,HYPERICUM FRONDOSUM SUNBURST,DCS,"1,094",0,35,0,35,$7.00 ,,,
170000,042131,HYPERICUM FRONDOSUM SUNBURST,DCS,"3,596",137,0,0,137,$7.00 ,,4/1/2014,
160000,042135,HYPERICUM FRONDOSUM SUNBURST,DCS,707,0,5,0,5,$19.25 ,,,
550000,074622S,HYPERICUM SUNNY BLVD TM P20045,DCS,197,0,5,0,5,$15.00 ,,5/1/2014,
550000,074625,HYPERICUM SUNNY BLVD TM P20045,DCS,428,218,0,0,218,$22.00 ,,,
160000,042221,IBERIS SEMP LITTLE GEM,PRN,"1,665",0,11,0,11,$4.75 ,,4/1/2014,
160000,04222UT,IBERIS SEMP LITTLE GEM,PRN,"2,023",0,16,0,16,$2.95 ,,,
160000,090981,IBERIS SEMP PURITY,PRN,"1,641",0,20,0,20,$4.75 ,,,
160000,042605,ILEX AQ ARGENTEOMARGINATA,EVS,"1,195",111,0,0,111,$20.50 ,,4/15/2014,
160000,042607,ILEX AQ ARGENTEOMARGINATA,EVS,34,0,2,0,2,$57.50 ,,4/15/2014,
160000,043052,ILEX AQ GOLD COAST R,EVS,"1,750",191,15,0,206,$14.75 ,,,
160000,043055,ILEX AQ GOLD COAST R,EVS,701,0,13,10,3,$20.50 ,,,
550000,044931,ILEX CREN SKY PENCIL(SKY SNTRY,EVS,507,52,0,0,52,$6.50 ,,,
160000,044932,ILEX CREN SKY PENCIL(SKY SNTRY,EVS,"1,418",0,6,6,0,$14.75 ,,,
160000,044937,ILEX CREN SKY PENCIL(SKY SNTRY,EVS,276,0,11,11,0,$40.00 ,,,
550000,007592,ILEX CREN SOFT TOUCH,EVS,248,0,5,0,5,$13.25 ,,5/1/2014,
550000,092652,ILEX EMRLD COLONNADE R PP23905,EVS,341,341,0,0,341,$15.75 ,,4/1/2014,
160000,045115,ILEX GLA NORDIC TM,EVS,378,0,5,0,5,$20.50 ,,,
550000,045122,ILEX X BERRI-MAGIC R CHINA,EVS,"2,345",740,75,0,815,$14.75 ,,,
550000,045125,ILEX X BERRI-MAGIC R CHINA,EVS,784,151,166,0,317,$21.75 ,,4/15/2014,
160000,045092,ILEX X BERRI-MAGIC R KIDS,EVS,"1,462",0,16,0,16,$14.75 ,,,
160000,045095,ILEX X BERRI-MAGIC R KIDS,EVS,250,0,6,0,6,$21.75 ,,,
160000,045135,ILEX X BERRI-MAGIC R ROYALTY,EVS,516,0,5,0,5,$21.75 ,,,
160000,045085,ILEX X BLUE BOY,EVS,522,320,0,0,320,$20.50 ,,,
160000,045165,ILEX X BLUE PRINCE,EVS,316,11,0,0,11,$20.50 ,,,
160000,074952S,ILEX X CASTLE SPIRE R PP14310,EVS,995,33,0,0,33,$15.50 ,,,
160000,074942S,ILEX X CASTLE WALL TM PP14308,EVS,735,1,0,0,1,$15.50 ,,,
160000,045352,ILEX X LITTLE RASCAL R P9999,EVS,"1,996",0,49,10,39,$15.50 ,,,
160000,045353,ILEX X LITTLE RASCAL R P9999,EVS,"1,965",0,9,0,9,$21.00 ,,,
550000,045305,ILEX X NELLIE R STEVENS,EVS,42,11,0,0,11,$19.50 ,,4/15/2014,
160000,007945,ILEX X OAK LEAF TM P9487,EVS,291,12,0,0,12,$19.50 ,,,
160000,023965,ILEX X SANTA'S DELIGHT R,EVS,664,664,30,10,664,$21.75 ,,4/15/2014,
160000,021092,ILEX X SCALLYWAG TM PP21941,EVS,"4,225",0,49,0,49,$15.75 ,,4/15/2014,
160000,021093,ILEX X SCALLYWAG TM PP21941,EVS,"4,600",0,14,14,0,$23.50 ,,,
550000,007983,ILLICIUM PARVIFLORUM,EVS,"1,279","1,279",0,0,"1,279",$14.75 ,,4/1/2014,
160000,016471,IRIS EN CASCADE SPICE,PRN,"1,337",649,0,0,649,$5.50 ,,,
160000,044011,IRIS EN VARIEGATA,PRN,"3,282",314,10,0,324,$6.75 ,,,
550000,044011,IRIS EN VARIEGATA,PRN,553,553,39,35,553,$6.75 ,,4/15/2014,
160000,045981,IRIS PALLIDA VARIEGATA,PRN,399,31,29,25,35,$5.50 ,,4/1/2014,
160000,046361,IRIS SIB BENNERUP BLUE,PRN,"2,658","1,142",20,0,"1,162",$5.50 ,,,
160000,046365,IRIS SIB BENNERUP BLUE,PRN,15,5,0,0,5,$16.50 ,,,
160000,046441,IRIS SIB CAESAR'S BROTHER,PRN,"4,009",570,10,0,580,$5.50 ,,,
160000,046445,IRIS SIB CAESAR'S BROTHER,PRN,145,130,0,0,130,$16.50 ,,,
160000,046471,IRIS SIB ERIC THE RED,PRN,"1,731",421,0,10,421,$5.50 ,,,
160000,046475,IRIS SIB ERIC THE RED,PRN,75,45,0,0,45,$16.50 ,,,
160000,046011,IRIS SIB RUFFLED VELVET,PRN,"5,314","2,775",20,0,"2,795",$5.50 ,,,
160000,046015,IRIS SIB RUFFLED VELVET,PRN,359,344,0,0,344,$16.50 ,,,
160000,046501,ITEA VIR HENRYS GARNET,DCS,"1,157",473,0,0,473,$6.50 ,,,
160000,046502,ITEA VIR HENRYS GARNET,DCS,"1,960",919,0,0,919,$14.50 ,,,
160000,046505,ITEA VIR HENRYS GARNET,DCS,768,106,0,0,106,$19.25 ,,,
550000,046505,ITEA VIR HENRYS GARNET,DCS,375,6,0,0,6,$19.25 ,,,
550000,046491S,ITEA VIR LITTLE HENRY R P10988,DCS,"1,116",851,56,0,907,$9.00 ,,4/15/2014,
160000,046495,ITEA VIR LITTLE HENRY R P10988,DCS,537,63,0,0,63,$22.00 ,,,
170000,046451,JASMINUM FLORIDUM,EVS,50,32,0,0,32,$6.50 ,,3/15/2014,
170000,046551,JASMINUM NITIDUM,EVS,"1,582",0,24,10,14,$5.75 ,,,
550000,008121,JASMINUM NUDIFLORUM,DCS,"1,168",486,0,0,486,$5.50 ,,3/1/2014,
170000,046581,JASMINUM POLYANTHUM,VIN,"9,271","3,041",0,0,"3,041",$6.25 ,,,
170000,046585,JASMINUM POLYANTHUM,VIN,"2,348","1,283",0,0,"1,283",$20.75 ,,,
550000,046665PT,JATROPHA INT COMPACTA,EVS,99,99,10,2,99,$38.50 ,,3/1/2014,
170000,046805,JUN C ARMSTRONGII,CON,275,7,0,0,7,$17.00 ,,,
170000,046875,JUN C BLUE POINT,CON,407,0,4,0,4,$24.00 ,,,
550000,046875,JUN C BLUE POINT,CON,396,0,8,0,8,$24.00 ,,3/15/2014,
550000,046879,JUN C BLUE POINT,CON,295,0,5,5,0,$82.50 ,,3/1/2014,
160000,084655,JUN C DAUB'S FROSTED,CON,450,0,26,26,0,$17.50 ,,5/15/2014,
160000,084655PT,JUN C DAUB'S FROSTED,CON,229,0,10,0,10,$55.00 ,,,
170000,084655PT,JUN C DAUB'S FROSTED,CON,45,0,2,0,2,$55.00 ,,,
160000,046901,JUN C GOLD COAST R,CON,959,0,53,0,53,$5.75 ,,5/15/2014,
160000,046902,JUN C GOLD COAST R,CON,"2,818",0,49,0,49,$12.50 ,,,
160000,046905,JUN C GOLD COAST R,CON,"1,054",0,6,0,6,$17.00 ,,6/1/2014,
170000,047505P2,JUN C HETZII COLUMN,CON,"1,055",0,11,0,11,$55.00 ,,,
550000,047505P2,JUN C HETZII COLUMN,CON,178,0,2,0,2,$55.00 ,,,
170000,047505SP,JUN C HETZII COLUMN,CON,405,0,30,5,25,$65.00 ,,4/1/2014,
550000,047507,JUN C HETZII COLUMN,CON,217,0,9,9,0,$55.00 ,,2/15/2014,
550000,047509,JUN C HETZII COLUMN,CON,183,0,8,6,2,$82.50 ,,3/15/2014,
550000,047509P3,JUN C HETZII COLUMN,CON,42,0,1,0,1,$135.00 ,,,
550000,047509SP,JUN C HETZII COLUMN,CON,307,0,2,0,2,$135.00 ,,,
170000,047602PP,JUN C HETZII GLAUCA,CON,205,0,4,0,4,$36.50 ,,4/1/2014,
170000,047605PP,JUN C HETZII GLAUCA,CON,187,0,3,0,3,$60.00 ,,,
170000,047609PP,JUN C HETZII GLAUCA,CON,125,0,6,0,6,$105.00 ,,,
170000,048001,JUN C MINT JULEP R,CON,"3,318",0,41,0,41,$5.75 ,,,
160000,048002,JUN C MINT JULEP R,CON,"1,502",0,9,0,9,$12.50 ,,,
170000,048002,JUN C MINT JULEP R,CON,943,0,16,0,16,$12.50 ,,,
170000,048002P2,JUN C MINT JULEP R,CON,"1,129",0,6,5,1,$38.50 ,,,
170000,048002PP,JUN C MINT JULEP R,CON,"1,271",0,9,9,0,$36.50 ,,,
170000,048002SP,JUN C MINT JULEP R,CON,"1,116",0,8,0,8,$44.00 ,,,
160000,048005,JUN C MINT JULEP R,CON,"1,291",0,31,5,26,$17.00 ,,6/1/2014,
170000,048005,JUN C MINT JULEP R,CON,974,0,10,10,0,$17.00 ,,,
170000,048005GL,JUN C MINT JULEP R,CON,644,0,6,0,6,$30.00 ,,,
170000,048005PP,JUN C MINT JULEP R,CON,"1,716",0,10,0,10,$60.00 ,,,
160000,048005SP,JUN C MINT JULEP R,CON,223,0,9,4,5,$65.00 ,,,
170000,048005TD,JUN C MINT JULEP R,CON,227,0,2,0,2,$60.00 ,,,
170000,048009SP,JUN C MINT JULEP R,CON,500,0,10,0,10,$135.00 ,,,
170000,048305OP,JUN C PFITZERIANA GLAUCA,CON,184,0,2,0,2,$70.00 ,,,
170000,048451BO,JUN C SAN JOSE,CON,404,0,14,0,14,$15.00 ,,,
170000,048452BO,JUN C SAN JOSE,CON,741,0,40,0,40,$30.00 ,,,
170000,048452P3,JUN C SAN JOSE,CON,236,0,5,0,5,$42.50 ,,,
170000,048455OP,JUN C SAN JOSE,CON,172,0,8,0,8,$70.00 ,,,
170000,048131,JUN C SEA OF GOLD R PP17622,CON,"6,968",0,26,0,26,$6.00 ,,,
170000,048132,JUN C SEA OF GOLD R PP17622,CON,"4,358",0,70,27,43,$13.00 ,,,
170000,048135,JUN C SEA OF GOLD R PP17622,CON,"3,320",0,39,0,39,$17.50 ,,,
170000,048135TB,JUN C SEA OF GOLD R PP17622,CON,196,0,4,4,0,$50.00 ,,,
170000,047305P2,JUN C SPARTAN,CON,248,0,2,0,2,$55.00 ,,,
160000,047305SP,JUN C SPARTAN,CON,211,0,8,0,8,$65.00 ,,,
170000,047305SP,JUN C SPARTAN,CON,"1,412",0,15,4,11,$65.00 ,,,
170000,047307,JUN C SPARTAN,CON,562,0,23,0,23,$55.00 ,,,
170000,048705,JUN C TORULOSA,CON,70,0,30,0,14,$24.00 ,,5/31/2014,
170000,048707,JUN C TORULOSA,CON,60,0,1,0,1,$55.00 ,,,
170000,048707OP,JUN C TORULOSA,CON,82,0,2,0,2,$95.00 ,,,
170000,048709,JUN C TORULOSA,CON,155,0,1,0,1,$82.50 ,,,
160000,049032,JUN COM ALPINE CARPET R,CON,"1,370",181,0,0,181,$12.50 ,,,
160000,049035,JUN COM ALPINE CARPET R,CON,686,14,0,0,14,$16.75 ,,5/15/2014,
160000,084901,JUN COMMUNIS VAR MONTANA,CON,"1,998",301,0,0,301,$6.00 ,,,
160000,084905,JUN COMMUNIS VAR MONTANA,CON,381,6,0,0,6,$16.75 ,,6/1/2014,
550000,049102,JUN CON BLUE PACIFIC,CON,"1,875",51,6,0,57,$12.50 ,,,
550000,049103,JUN CON BLUE PACIFIC,CON,"2,975","1,493",59,12,"1,540",$14.75 ,,5/1/2014,
160000,049251,JUN H BLUE CHIP,CON,"4,416",0,123,0,123,$5.75 ,,,
160000,049255,JUN H BLUE CHIP,CON,320,0,30,20,10,$16.75 ,,5/15/2014,
170000,049901,JUN H ICEE BLUE R P9639,CON,286,0,62,62,0,$5.75 ,,4/1/2014,
160000,049902,JUN H ICEE BLUE R P9639,CON,"1,375",0,59,30,29,$12.50 ,,5/15/2014,
160000,049905,JUN H ICEE BLUE R P9639,CON,"1,315",0,20,0,20,$16.75 ,,,
160000,049905PT,JUN H ICEE BLUE R P9639,CON,281,3,4,0,7,$55.00 ,,,
170000,049905PT,JUN H ICEE BLUE R P9639,CON,10,10,2,0,10,$55.00 ,,5/1/2014,
170000,050302,JUN H PRINCE OF WALES,CON,"1,454",19,0,0,19,$12.50 ,,,
160000,050701,JUN H WILTONII,CON,"3,330",0,101,0,101,$5.75 ,,,
160000,050702,JUN H WILTONII,CON,"1,367",0,20,0,20,$12.50 ,,,
160000,050705,JUN H WILTONII,CON,432,0,5,0,5,$16.75 ,,,
160000,050202,JUN H YOUNGSTOWN,CON,743,13,0,0,13,$12.50 ,,,
170000,050202,JUN H YOUNGSTOWN,CON,726,14,0,0,14,$12.50 ,,,
160000,050901,JUN PRO NANA,CON,"3,126",0,27,50,0,$6.00 ,,,
170000,050901,JUN PRO NANA,CON,"4,655",0,96,0,96,$6.00 ,,,
550000,050901,JUN PRO NANA,CON,472,0,12,0,12,$6.00 ,,3/15/2014,
160000,050902,JUN PRO NANA,CON,"1,611",0,60,24,36,$12.50 ,,,
170000,050902,JUN PRO NANA,CON,"1,196",0,55,0,55,$12.50 ,,,
170000,050902OP,JUN PRO NANA,CON,357,0,9,0,9,$42.50 ,,,
170000,050902ST,JUN PRO NANA,CON,294,0,5,5,0,$16.50 ,,,
170000,050905,JUN PRO NANA,CON,916,0,20,5,15,$17.00 ,,,
550000,050905,JUN PRO NANA,CON,770,0,45,0,45,$17.00 ,,,
170000,050905OP,JUN PRO NANA,CON,132,0,2,0,2,$70.00 ,,4/1/2014,
170000,050905ST,JUN PRO NANA,CON,433,0,5,5,0,$26.50 ,,,
160000,051702,JUN SA BUFFALO,CON,"1,545",0,17,0,17,$12.50 ,,,
160000,051752,JUN SA CALGARY CARPET R,CON,"1,071",0,5,0,5,$12.50 ,,,
170000,051652,JUN SA MOOR-DENSE R,CON,"1,468",0,9,9,0,$12.50 ,,,
170000,052305,JUN SC COLOGREEN,CON,121,121,0,0,121,$24.00 ,,5/31/2014,
170000,052505,JUN SC GRAY GLEAM,CON,"2,043",0,5,0,5,$24.00 ,,,
170000,052507,JUN SC GRAY GLEAM,CON,202,0,2,0,2,$55.00 ,,,
170000,052707,JUN SC MEDORA,CON,312,0,2,0,2,$55.00 ,,5/15/2014,
170000,052755,JUN SC MOONGLOW,CON,305,0,12,12,0,$24.00 ,,,
170000,052755SP,JUN SC MOONGLOW,CON,104,0,2,2,0,$65.00 ,,,
170000,052757,JUN SC MOONGLOW,CON,197,0,5,0,5,$55.00 ,,,
170000,054001,JUN SC SKYROCKET,CON,"1,729",5,0,0,5,$7.50 ,,,
170000,054005,JUN SC SKYROCKET,CON,364,234,5,0,234,$24.00 ,,5/31/2014,
170000,053105PT,JUN SC TOLL BLU WEEPING,CON,583,0,2,0,2,$55.00 ,,,
170000,053107PT,JUN SC TOLL BLU WEEPING,CON,254,3,0,0,3,$85.00 ,,,
160000,05330M,JUN SC WICHITA BLUE,CON,213,0,2,0,2,$59.00 ,,,
160000,053391,JUN SQUA BLUE STAR,CON,"13,586",0,100,10,90,$5.75 ,,,
160000,053392,JUN SQUA BLUE STAR,CON,"8,403",0,127,0,127,$12.50 ,,,
160000,053395,JUN SQUA BLUE STAR,CON,608,384,102,5,481,$17.00 ,,5/15/2014,
160000,053395PT,JUN SQUA BLUE STAR,CON,45,0,2,0,2,$55.00 ,,5/15/2014,
170000,053655,JUN V BLUE ARROW,CON,578,425,50,14,461,$24.00 ,,5/31/2014,
170000,053659,JUN V BLUE ARROW,CON,302,0,25,5,20,$82.50 ,,5/15/2014,
170000,05365M,JUN V BLUE ARROW,CON,892,0,3,0,3,$59.00 ,,,
170000,036845,JUN V TAYLOR,CON,474,0,11,0,11,$24.00 ,,,
170000,054091,JUSTICIA BRANDEGEANA,EVS,"1,060",240,0,0,240,$6.75 ,,4/1/2014,
170000,069402,KALANCHOE THYR DESERT ROSE,CAC,991,0,6,6,0,$16.25 ,,,
550000,054192,KERRIA J PLENIFLORA,DCS,506,11,7,0,18,$14.75 ,,4/1/2014,
160000,054195,KERRIA J PLENIFLORA,DCS,866,0,5,8,0,$19.75 ,,,
160000,021571,KNAUTIA MAC MARS MIDGET,PRN,"1,043",18,0,0,18,$4.75 ,,,
160000,074661S,KOLKWITZIA AMA DREAM CATCHR TM,DCS,944,359,0,0,359,$9.75 ,,,
160000,074662S,KOLKWITZIA AMA DREAM CATCHR TM,DCS,419,0,6,0,6,$16.00 ,,,
160000,054335,LABURNUM X WAT VOSSII,TRE,322,0,2,0,2,$33.00 ,,,
550000,028435,LAG ARAPAHO,DCS,126,61,0,0,61,$19.25 ,,6/15/2014,
170000,028437TR,LAG ARAPAHO,DCS,393,55,0,0,55,$57.00 ,,,
550000,029815,LAG BURGUNDY COTTON R PP14438,DCS,227,177,0,0,177,$19.25 ,,,
550000,054705,LAG CATAWBA,DCS,845,329,4,0,333,$19.25 ,,6/15/2014,
170000,054765,LAG CENTENNIAL SPIRIT,DCS,778,778,0,0,778,$19.25 ,,4/15/2014,
170000,054767TR,LAG CENTENNIAL SPIRIT,DCS,212,25,0,0,25,$57.00 ,,,
170000,028445,LAG CHEYENNE,DCS,530,64,0,0,64,$19.25 ,,,
550000,008865,LAG DYNAMITE R P10296,DCS,"3,699","1,816",40,0,"1,856",$22.00 ,,6/15/2014,
550000,008867,LAG DYNAMITE R P10296,DCS,196,0,1,0,1,$40.00 ,,,
550000,008899,LAG MUSKOGEE,DCS,"2,028",20,14,0,34,$75.00 ,,6/15/2014,
550000,008995,LAG NATCHEZ,DCS,357,259,0,0,259,$19.25 ,,6/15/2014,
550000,008999,LAG NATCHEZ,DCS,"2,063","1,161",4,0,"1,165",$75.00 ,,4/1/2014,
170000,056307TR,LAG NEAR EAST,DCS,163,104,0,0,104,$57.00 ,,,
170000,054505,LAG PEPPERMINT LACE,DCS,"1,294","1,042",0,0,"1,042",$19.25 ,,4/15/2014,
550000,009012,LAG POCOMOKE,DCS,728,674,0,0,674,$14.75 ,,6/15/2014,
550000,009025,LAG RED ROCKET R PP11342,DCS,584,0,11,0,11,$19.25 ,,,
170000,056205,LAG SEMINOLE,DCS,"1,529","1,047",50,0,"1,097",$19.25 ,,,
170000,056207TR,LAG SEMINOLE,DCS,196,93,0,0,93,$57.00 ,,,
550000,009039,LAG TUSCARORA,DCS,"1,016",494,2,0,496,$75.00 ,,4/15/2014,
170000,056407TR,LAG WATERMELON RED,DCS,334,173,0,0,173,$57.00 ,,,
550000,056359,LAG X TONTO,DCS,457,0,5,0,5,$75.00 ,,4/15/2014,
550000,054575,LAG X ZUNI,DCS,209,144,0,0,144,$19.25 ,,6/15/2014,
160000,024901,LAMIUM M PURPLE DRAGON P15890,PRN,144,0,10,0,10,$4.75 ,,4/1/2014,
550000,057153PT,LANTANA SUNBURST TM,PRN,47,41,50,7,47,$34.00 ,,4/1/2014,
550000,057203PT,LANTANA TANGERINE TM,PRN,299,197,160,63,294,$34.00 ,,4/1/2014,
170000,057205PT,LANTANA TANGERINE TM,PRN,16,11,0,0,11,$38.50 ,,3/15/2014,
160000,052565,LARIX KAEMPHERI DIANA,CON,316,22,0,0,22,$39.00 ,,,
160000,053425,LARIX LARICINA BLUE SPARKLER,CON,295,163,0,0,163,$39.00 ,,,
170000,057291,LAURUS NOBILIS,EVS,727,0,255,215,40,$6.50 ,,4/1/2014,
160000,057295,LAURUS NOBILIS,EVS,334,0,5,0,5,$20.50 ,,6/1/2014,
170000,057295PY,LAURUS NOBILIS,EVS,1,1,3,2,1,$38.50 ,,4/1/2014,
160000,017841,LAVANDULA STO HAZEL PP20894,PRN,286,1,0,0,1,$5.50 ,,,
170000,068181,LAVANDULA STO X VIR RGL SPLNDR,PRN,"1,167","1,157",0,0,"1,157",$5.50 ,,4/1/2014,
160000,021481,LEONTOPODIUM ALPINUM,PRN,"1,035",495,0,0,495,$4.75 ,,,
550000,06224UT,LEPTINELLA X PLATT'S BLACK,PRN,"1,516",0,30,0,30,$2.95 ,,4/1/2014,
170000,020771,LEPTODERMIS OBLONGA,DCS,935,497,0,0,497,$7.75 ,,4/1/2014,
